transaction_id,date,time,day_of_week,month,quarter,account_id,account_holder,entity_type,sector,originating_bank,account_country,risk_rating,is_pep,counterparty_id,counterparty_bank,counterparty_country,transaction_type,amount_gbp,currency,reference,purpose,fraud_type,is_fraud
TX100123,2023-01-21,17:33:32,Saturday,January,Q1,ACC10006,Entity_006,SPV,Logistics,NatWest,UK,High,0,ACC10089,Metro Bank,Cayman Islands,Internal Transfer,12072.21,GBP,REF52555,Loan Payment,None,0
TX100124,2023-09-05,10:08:41,Tuesday,September,Q3,ACC10115,Entity_115,Trust,Logistics,Metro Bank,UK,High,0,ACC10092,Virgin Money,Cyprus,Wire Transfer,5635.61,GBP,REF87716,Consultancy Fee,None,0
TX100125,2023-10-13,11:31:29,Friday,October,Q4,ACC10033,Entity_033,SPV,Retail,Barclays,Germany,Medium,0,ACC10037,Virgin Money,Malta,Wire Transfer,781.87,GBP,REF29890,Dividend,None,0
TX100126,2023-07-26,15:28:50,Wednesday,July,Q3,ACC10043,Entity_043,Charity,Hospitality,Santander UK,UK,Low,0,ACC10041,Metro Bank,UK,FX Settlement,1168.63,GBP,REF19013,Consultancy Fee,None,0
TX100127,2023-05-07,09:40:38,Sunday,May,Q2,ACC10095,Entity_095,Charity,Manufacturing,Starling,UAE,Low,0,ACC10063,Starling,UK,SWIFT,112.58,GBP,REF33023,Unknown,None,0
TX100128,2023-02-23,11:57:06,Thursday,February,Q1,ACC10018,Entity_018,Charity,Construction,HSBC,UK,Low,0,ACC10019,Lloyds,UK,FX Settlement,5000,GBP,REF93055,Dividend,Round Number,1
TX100129,2023-04-08,13:17:33,Saturday,April,Q2,ACC10093,Entity_093,SPV,Construction,Metro Bank,UK,Low,0,ACC10067,Barclays,UK,Internal Transfer,111.35,GBP,REF85662,Loan Payment,None,0
TX100130,2023-01-10,15:30:58,Tuesday,January,Q1,ACC10040,Entity_040,SPV,Manufacturing,HSBC,UK,Low,0,ACC10067,Barclays,UK,CHAPS,463.48,GBP,REF80972,Trade Settlement,None,0
TX100131,2023-06-05,17:41:04,Monday,June,Q2,ACC10117,Entity_117,Individual,Hospitality,Barclays,UK,Low,0,ACC10089,Metro Bank,Cayman Islands,FX Settlement,657.79,GBP,REF62397,Consultancy Fee,None,0
TX100132,2023-07-30,08:22:49,Sunday,July,Q3,ACC10078,Entity_078,Individual,Retail,NatWest,UK,Low,0,ACC10074,HSBC,UK,Loan Repayment,9571.7,EUR,REF64365,Investment,Structuring,1
TX100133,2023-03-24,16:25:08,Friday,March,Q1,ACC10059,Entity_059,Corporate,Import/Export,Lloyds,Netherlands,Low,0,ACC10023,NatWest,Cyprus,Internal Transfer,601.77,GBP,REF21433,Dividend,None,0
TX100134,2023-06-17,10:19:17,Saturday,June,Q2,ACC10014,Entity_014,Partnership,Manufacturing,Virgin Money,Singapore,High,0,ACC10045,NatWest,Singapore,SWIFT,6714.44,USD,REF35283,Investment,None,0
TX100135,2023-05-24,15:57:10,Wednesday,May,Q2,ACC10030,Entity_030,Individual,Hospitality,TSB,UK,High,0,ACC10083,Lloyds,France,CHAPS,1004.49,GBP,REF23366,Consultancy Fee,None,0
TX100136,2023-06-05,09:18:34,Monday,June,Q2,ACC10042,Entity_042,Partnership,Import/Export,NatWest,BVI,Low,0,ACC10084,NatWest,France,BACS,311361.04,GBP,REF10195,Consultancy Fee,None,0
TX100137,2023-12-28,09:04:31,Thursday,December,Q4,ACC10066,Entity_066,Corporate,Retail,TSB,UK,Medium,0,ACC10051,TSB,Cyprus,Wire Transfer,2723.02,GBP,REF29813,Repayment,Velocity,1
TX100138,2023-12-16,16:26:00,Saturday,December,Q4,ACC10016,Entity_016,Partnership,Finance,HSBC,Isle of Man,Low,0,ACC10006,NatWest,UK,CHAPS,86353.6,GBP,REF88055,Dividend,Benford Anomaly,1
TX100139,2023-03-29,11:41:32,Wednesday,March,Q1,ACC10079,Entity_079,SME,Professional Services,Lloyds,UK,High,0,ACC10082,TSB,UK,Internal Transfer,161.3,GBP,REF38324,Dividend,None,0
TX100140,2023-04-03,14:55:16,Monday,April,Q2,ACC10095,Entity_095,Charity,Manufacturing,Starling,UAE,Low,0,ACC10110,Metro Bank,UK,CHAPS,133204.45,GBP,REF62549,Property Purchase,None,0
TX100141,2023-03-22,08:37:51,Wednesday,March,Q1,ACC10065,Entity_065,LLP,Hospitality,Santander UK,UK,Medium,0,ACC10103,NatWest,UK,Loan Disbursement,126081.25,GBP,REF79864,Unknown,None,0
TX100142,2023-10-24,18:52:06,Tuesday,October,Q4,ACC10033,Entity_033,SPV,Retail,Barclays,Germany,Medium,0,ACC10016,HSBC,Isle of Man,Standing Order,4109.13,GBP,REF95958,Intercompany Transfer,None,0
TX100143,2023-08-29,16:14:28,Tuesday,August,Q3,ACC10111,Entity_111,LLP,Hospitality,Starling,UK,Low,0,ACC10076,Monzo,USA,Loan Repayment,113608.04,USD,REF83602,Property Purchase,None,0
TX100144,2023-11-20,16:24:46,Monday,November,Q4,ACC10094,Entity_094,Individual,Manufacturing,HSBC,UK,Medium,0,ACC10002,Metro Bank,UK,CHAPS,4184.72,EUR,REF51687,Intercompany Transfer,None,0
TX100145,2023-12-26,18:36:46,Tuesday,December,Q4,ACC10092,Entity_092,SME,Import/Export,Virgin Money,Cyprus,Low,0,ACC10060,Starling,Cyprus,SWIFT,1565.21,USD,REF62550,Intercompany Transfer,None,0
TX100146,2023-12-31,09:41:00,Sunday,December,Q4,ACC10069,Entity_069,SME,Manufacturing,Santander UK,UK,Low,0,ACC10028,NatWest,UK,Wire Transfer,384.77,EUR,REF56963,Loan Payment,None,0
TX100147,2023-03-18,13:56:37,Saturday,March,Q1,ACC10011,Entity_011,Individual,Retail,Metro Bank,Singapore,High,0,ACC10097,Starling,UK,Loan Repayment,1167.24,AED,REF64873,Repayment,None,0
TX100148,2023-04-09,12:45:14,Sunday,April,Q2,ACC10076,Entity_076,LLP,Import/Export,Monzo,USA,Medium,0,ACC10019,Lloyds,UK,SWIFT,8885.86,GBP,REF61607,Property Purchase,None,0
TX100149,2023-03-06,13:31:21,Monday,March,Q1,ACC10040,Entity_040,SPV,Manufacturing,HSBC,UK,Low,0,ACC10042,NatWest,BVI,Internal Transfer,903.0,EUR,REF70027,Loan Payment,None,0
TX100150,2023-10-16,11:05:07,Monday,October,Q4,ACC10037,Entity_037,Partnership,Technology,Virgin Money,Malta,Low,0,ACC10046,Metro Bank,UK,Internal Transfer,9777.32,GBP,REF39775,Property Purchase,Structuring,1
TX100151,2023-07-25,13:21:39,Tuesday,July,Q3,ACC10035,Entity_035,Partnership,Hospitality,HSBC,UK,Low,0,ACC10086,HSBC,UK,Standing Order,474728.14,USD,REF81687,Intercompany Transfer,None,0
TX100152,2023-12-09,14:44:28,Saturday,December,Q4,ACC10082,Entity_082,Partnership,Real Estate,TSB,UK,Medium,0,ACC10067,Barclays,UK,BACS,1435.3,GBP,REF97118,Investment,None,0
TX100153,2023-08-01,15:56:48,Tuesday,August,Q3,ACC10063,Entity_063,SME,Manufacturing,Starling,UK,High,0,ACC10098,Santander UK,UK,Loan Disbursement,833845.6,USD,REF55855,Consultancy Fee,None,0
TX100154,2023-05-19,14:30:18,Friday,May,Q2,ACC10017,Entity_017,Individual,Finance,NatWest,UK,Low,0,ACC10090,Monzo,UK,Wire Transfer,186.1,GBP,REF74314,Trade Settlement,None,0
TX100155,2023-04-14,13:04:25,Friday,April,Q2,ACC10025,Entity_025,Charity,Logistics,Starling,UK,High,0,ACC10020,Lloyds,UK,FX Settlement,1184811.16,GBP,REF52447,Unknown,None,0
TX100156,2023-07-18,08:11:14,Tuesday,July,Q3,ACC10088,Entity_088,SME,Technology,Virgin Money,BVI,Medium,0,ACC10107,Monzo,UK,SWIFT,526000.33,GBP,REF75928,Trade Settlement,None,0
TX100157,2023-11-20,08:34:13,Monday,November,Q4,ACC10072,Entity_072,Charity,Manufacturing,NatWest,Malta,Low,0,ACC10069,Santander UK,UK,Wire Transfer,11636.75,USD,REF66929,Loan Payment,None,0
TX100158,2023-10-04,17:44:30,Wednesday,October,Q4,ACC10051,Entity_051,SME,Hospitality,TSB,Cyprus,Low,0,ACC10022,Santander UK,UK,Standing Order,22547.6,GBP,REF51575,Consultancy Fee,None,0
TX100159,2023-12-21,10:06:53,Thursday,December,Q4,ACC10049,Entity_049,Individual,Hospitality,Starling,USA,Medium,0,ACC10101,Starling,UAE,CHAPS,80770.86,GBP,REF39574,Investment,Benford Anomaly,1
TX100160,2023-10-19,18:38:02,Thursday,October,Q4,ACC10050,Entity_050,SME,Logistics,Santander UK,UK,Low,0,ACC10067,Barclays,UK,Loan Repayment,100000,GBP,REF81123,Property Purchase,Round Number,1
TX100161,2023-07-23,15:26:10,Sunday,July,Q3,ACC10031,Entity_031,SME,Retail,Lloyds,USA,Low,0,ACC10061,Lloyds,Netherlands,FX Settlement,991973.48,GBP,REF47496,Consultancy Fee,None,0
TX100162,2023-11-01,16:32:17,Wednesday,November,Q4,ACC10099,Entity_099,Charity,Manufacturing,Metro Bank,BVI,Medium,0,ACC10043,Santander UK,Panama,SWIFT,270227.75,EUR,REF53915,Dividend,High-Risk Jurisdiction,1
TX100163,2023-10-13,15:20:36,Friday,October,Q4,ACC10037,Entity_037,Partnership,Technology,Virgin Money,Malta,Low,0,ACC10027,HSBC,UK,Wire Transfer,121.8,EUR,REF57297,Property Purchase,None,0
TX100164,2023-05-05,10:08:16,Friday,May,Q2,ACC10072,Entity_072,Charity,Manufacturing,NatWest,Malta,Low,0,ACC10002,Metro Bank,UK,SWIFT,972.79,AED,REF20130,Investment,None,0
TX100165,2023-03-13,17:17:46,Monday,March,Q1,ACC10118,Entity_118,Trust,Manufacturing,Metro Bank,Cyprus,Medium,0,ACC10089,Metro Bank,Cayman Islands,Standing Order,1861.1,GBP,REF17591,Consultancy Fee,None,0
TX100166,2023-02-17,13:42:21,Friday,February,Q1,ACC10061,Entity_061,Partnership,Hospitality,Lloyds,Netherlands,Low,0,ACC10118,Metro Bank,Cyprus,Loan Disbursement,188693.6,GBP,REF33044,Intercompany Transfer,None,0
TX100167,2023-09-04,11:41:43,Monday,September,Q3,ACC10048,Entity_048,Partnership,Real Estate,Santander UK,UK,Medium,0,ACC10024,Starling,UAE,Loan Disbursement,11718.39,GBP,REF28092,Unknown,None,0
TX100168,2023-09-14,13:33:36,Thursday,September,Q3,ACC10065,Entity_065,LLP,Hospitality,Santander UK,UK,Medium,0,ACC10119,Santander UK,UK,BACS,343759.95,USD,REF44284,Consultancy Fee,None,0
TX100169,2023-02-18,15:24:40,Saturday,February,Q1,ACC10115,Entity_115,Trust,Logistics,Metro Bank,UK,High,0,ACC10024,Starling,UAE,Wire Transfer,2660.96,AED,REF79950,Loan Payment,None,0
TX100170,2023-02-07,12:17:55,Tuesday,February,Q1,ACC10003,Entity_003,LLP,Retail,Virgin Money,UK,Low,0,ACC10053,TSB,UK,SWIFT,89516.67,GBP,REF57802,Loan Payment,None,0
TX100171,2023-05-25,08:53:44,Thursday,May,Q2,ACC10035,Entity_035,Partnership,Hospitality,HSBC,UK,Low,0,ACC10062,Monzo,UK,FX Settlement,355.1,USD,REF79536,Consultancy Fee,None,0
TX100172,2023-04-07,17:23:55,Friday,April,Q2,ACC10085,Entity_085,SPV,Construction,TSB,UK,Medium,0,ACC10090,Monzo,UK,FX Settlement,1405.75,EUR,REF28929,Trade Settlement,None,0
TX100173,2023-12-26,16:30:31,Tuesday,December,Q4,ACC10049,Entity_049,Individual,Hospitality,Starling,USA,Medium,0,ACC10005,Metro Bank,UK,BACS,74012.35,GBP,REF75886,Intercompany Transfer,None,0
TX100174,2023-07-19,16:10:15,Wednesday,July,Q3,ACC10003,Entity_003,LLP,Retail,Virgin Money,UK,Low,0,ACC10054,Santander UK,UK,Loan Repayment,463.94,GBP,REF42244,Trade Settlement,None,0
TX100175,2023-03-24,13:52:39,Friday,March,Q1,ACC10088,Entity_088,SME,Technology,Virgin Money,BVI,Medium,0,ACC10065,Santander UK,UK,BACS,14984.87,GBP,REF97508,Property Purchase,None,0
TX100176,2023-05-21,15:18:55,Sunday,May,Q2,ACC10030,Entity_030,Individual,Hospitality,TSB,UK,High,0,ACC10086,HSBC,UK,Standing Order,9074.14,GBP,REF91159,Investment,None,0
TX100177,2023-10-06,08:07:44,Friday,October,Q4,ACC10104,Entity_104,Corporate,Logistics,Starling,Netherlands,Medium,0,ACC10101,Starling,UAE,CHAPS,18387.43,GBP,REF97899,Intercompany Transfer,None,0
TX100178,2023-07-23,16:06:35,Sunday,July,Q3,ACC10049,Entity_049,Individual,Hospitality,Starling,USA,Medium,0,ACC10109,Lloyds,UK,Standing Order,17019.12,GBP,REF80110,Loan Payment,None,0
TX100179,2023-12-18,12:10:25,Monday,December,Q4,ACC10085,Entity_085,SPV,Construction,TSB,UK,Medium,0,ACC10110,Metro Bank,UK,Standing Order,318.02,GBP,REF72661,Trade Settlement,None,0
TX100180,2023-04-10,16:15:32,Monday,April,Q2,ACC10003,Entity_003,LLP,Retail,Virgin Money,UK,Low,0,ACC10008,Monzo,Netherlands,Standing Order,530065.26,GBP,REF95783,Unknown,None,0
TX100181,2023-08-30,14:56:42,Wednesday,August,Q3,ACC10056,Entity_056,Partnership,Real Estate,TSB,UK,Medium,1,ACC10070,Barclays,UK,Standing Order,1407467.7,USD,REF79545,Dividend,None,0
TX100182,2023-06-19,13:08:53,Monday,June,Q2,ACC10052,Entity_052,Charity,Construction,Lloyds,UK,Low,0,ACC10066,TSB,UK,BACS,121382.03,GBP,REF29599,Repayment,None,0
TX100183,2023-08-23,15:07:25,Wednesday,August,Q3,ACC10088,Entity_088,SME,Technology,Virgin Money,BVI,Medium,0,ACC10016,HSBC,Isle of Man,FX Settlement,57437.11,GBP,REF29724,Repayment,None,0
TX100184,2023-01-06,18:30:55,Friday,January,Q1,ACC10088,Entity_088,SME,Technology,Virgin Money,BVI,Medium,0,ACC10043,Santander UK,UK,Loan Disbursement,119.69,GBP,REF84036,Unknown,None,0
TX100185,2023-11-09,10:00:12,Thursday,November,Q4,ACC10079,Entity_079,SME,Professional Services,Lloyds,UK,High,0,ACC10032,Metro Bank,UK,BACS,125931.91,EUR,REF32190,Intercompany Transfer,None,0
TX100186,2023-12-06,16:27:09,Wednesday,December,Q4,ACC10069,Entity_069,SME,Manufacturing,Santander UK,UK,Low,0,ACC10099,Metro Bank,BVI,FX Settlement,231558.22,GBP,REF95662,Loan Payment,None,0
TX100187,2023-02-19,16:50:07,Sunday,February,Q1,ACC10061,Entity_061,Partnership,Hospitality,Lloyds,Netherlands,Low,0,ACC10085,TSB,UK,CHAPS,8708.96,GBP,REF14703,Investment,None,0
TX100188,2023-12-13,15:10:24,Wednesday,December,Q4,ACC10060,Entity_060,SPV,Finance,Starling,Cyprus,Low,0,ACC10002,Metro Bank,UK,FX Settlement,207.02,GBP,REF21865,Repayment,None,0
TX100189,2023-03-04,18:53:04,Saturday,March,Q1,ACC10035,Entity_035,Partnership,Hospitality,HSBC,UK,Low,0,ACC10041,Metro Bank,UK,CHAPS,269.61,GBP,REF17300,Loan Payment,None,0
TX100190,2023-05-14,08:01:51,Sunday,May,Q2,ACC10089,Entity_089,Individual,Hospitality,Metro Bank,Cayman Islands,Medium,0,ACC10016,HSBC,Isle of Man,Wire Transfer,134.62,AED,REF48879,Consultancy Fee,None,0
TX100191,2023-01-04,18:32:35,Wednesday,January,Q1,ACC10007,Entity_007,Corporate,Hospitality,Barclays,UK,High,0,ACC10096,NatWest,Isle of Man,Standing Order,537494.47,GBP,REF57135,Loan Payment,None,0
TX100192,2023-02-22,14:33:13,Wednesday,February,Q1,ACC10085,Entity_085,SPV,Construction,TSB,UK,Medium,0,ACC10099,Metro Bank,BVI,CHAPS,133.07,GBP,REF81355,Property Purchase,None,0
TX100193,2023-04-10,08:25:04,Monday,April,Q2,ACC10097,Entity_097,Corporate,Finance,Starling,UK,Medium,0,ACC10084,NatWest,France,SWIFT,160.33,GBP,REF51836,Property Purchase,None,0
TX100194,2023-03-16,17:35:04,Thursday,March,Q1,ACC10071,Entity_071,SME,Professional Services,TSB,UK,Low,0,ACC10030,TSB,UK,FX Settlement,288.8,GBP,REF21018,Trade Settlement,None,0
TX100195,2023-11-18,12:00:29,Saturday,November,Q4,ACC10002,Entity_002,Partnership,Finance,Metro Bank,UK,Medium,0,ACC10098,Santander UK,UK,Wire Transfer,509292.11,GBP,REF26785,Dividend,None,0
TX100196,2023-04-12,15:07:07,Wednesday,April,Q2,ACC10072,Entity_072,Charity,Manufacturing,NatWest,Malta,Low,0,ACC10030,TSB,UK,Standing Order,3510.17,GBP,REF50733,Unknown,None,0
TX100197,2023-06-07,17:31:25,Wednesday,June,Q2,ACC10031,Entity_031,SME,Retail,Lloyds,USA,Low,0,ACC10057,Starling,USA,BACS,1565.36,GBP,REF65541,Investment,None,0
TX100198,2023-09-07,11:30:42,Thursday,September,Q3,ACC10061,Entity_061,Partnership,Hospitality,Lloyds,Netherlands,Low,0,ACC10033,Barclays,Germany,FX Settlement,33683.83,GBP,REF89965,Consultancy Fee,None,0
TX100199,2023-06-09,11:42:19,Friday,June,Q2,ACC10014,Entity_014,Partnership,Manufacturing,Virgin Money,Singapore,High,0,ACC10025,Starling,UK,SWIFT,673878.11,GBP,REF26428,Intercompany Transfer,None,0
TX100200,2023-03-19,15:29:25,Sunday,March,Q1,ACC10092,Entity_092,SME,Import/Export,Virgin Money,Cyprus,Low,0,ACC10030,TSB,UK,BACS,45354.86,GBP,REF52548,Property Purchase,None,0
TX100201,2023-08-05,11:44:20,Saturday,August,Q3,ACC10081,Entity_081,SPV,Construction,Virgin Money,UK,Low,0,ACC10059,Lloyds,Netherlands,Wire Transfer,278234.58,GBP,REF82243,Loan Payment,None,0
TX100202,2023-12-13,17:31:44,Wednesday,December,Q4,ACC10075,Entity_075,SPV,Finance,Metro Bank,UK,Low,0,ACC10007,Barclays,UK,Standing Order,104708.89,AED,REF66385,Property Purchase,None,0
TX100203,2023-08-09,08:19:21,Wednesday,August,Q3,ACC10069,Entity_069,SME,Manufacturing,Santander UK,UK,Low,0,ACC10018,HSBC,UK,Loan Repayment,1427.06,EUR,REF59800,Dividend,None,0
TX100204,2023-11-03,15:19:09,Friday,November,Q4,ACC10072,Entity_072,Charity,Manufacturing,NatWest,Malta,Low,0,ACC10067,Barclays,UK,Internal Transfer,466637.1,GBP,REF27352,Investment,None,0
TX100205,2023-03-02,11:09:42,Thursday,March,Q1,ACC10084,Entity_084,Corporate,Manufacturing,NatWest,France,Low,0,ACC10005,Metro Bank,Isle of Man,FX Settlement,130304.47,USD,REF26468,Property Purchase,High-Risk Jurisdiction,1
TX100206,2023-10-30,13:16:54,Monday,October,Q4,ACC10028,Entity_028,Charity,Real Estate,NatWest,UK,Medium,0,ACC10009,Starling,Panama,SWIFT,4377.42,EUR,REF19879,Property Purchase,Velocity,1
TX100207,2023-03-25,13:18:50,Saturday,March,Q1,ACC10041,Entity_041,Trust,Hospitality,Metro Bank,UK,Low,0,ACC10047,HSBC,UK,Standing Order,177.35,GBP,REF88892,Property Purchase,None,0
TX100208,2023-07-18,17:14:39,Tuesday,July,Q3,ACC10048,Entity_048,Partnership,Real Estate,Santander UK,UK,Medium,0,ACC10101,Starling,UAE,Loan Repayment,50000,GBP,REF31805,Loan Payment,Round Number,1
TX100209,2023-09-25,12:07:47,Monday,September,Q3,ACC10063,Entity_063,SME,Manufacturing,Starling,UK,High,0,ACC10103,NatWest,UK,CHAPS,61430.4,GBP,REF25111,Intercompany Transfer,None,0
TX100210,2023-06-21,10:05:34,Wednesday,June,Q2,ACC10098,Entity_098,Individual,Logistics,Santander UK,UK,Low,0,ACC10090,Monzo,UK,CHAPS,244666.45,GBP,REF71888,Loan Payment,None,0
TX100211,2023-02-19,10:26:04,Sunday,February,Q1,ACC10084,Entity_084,Corporate,Manufacturing,NatWest,France,Low,0,ACC10097,Starling,UK,BACS,1195032.61,GBP,REF19354,Repayment,None,0
TX100212,2023-12-13,16:45:18,Wednesday,December,Q4,ACC10021,Entity_021,Corporate,Logistics,HSBC,Malta,Medium,0,ACC10093,Metro Bank,UK,Loan Disbursement,70374.94,GBP,REF83196,Repayment,None,0
TX100213,2023-11-06,15:11:47,Monday,November,Q4,ACC10003,Entity_003,LLP,Retail,Virgin Money,UK,Low,0,ACC10076,Monzo,USA,Wire Transfer,3231.55,GBP,REF28901,Loan Payment,None,0
TX100214,2023-12-23,11:05:31,Saturday,December,Q4,ACC10074,Entity_074,LLP,Finance,HSBC,UK,High,0,ACC10010,Monzo,France,SWIFT,447.43,GBP,REF84433,Investment,None,0
TX100215,2023-02-05,17:31:53,Sunday,February,Q1,ACC10053,Entity_053,Trust,Real Estate,TSB,UK,Low,0,ACC10042,NatWest,BVI,Internal Transfer,11500.75,AED,REF97413,Consultancy Fee,None,0
TX100216,2023-03-13,10:33:52,Monday,March,Q1,ACC10000,Entity_000,Individual,Logistics,Santander UK,UAE,Low,0,ACC10051,TSB,Cyprus,Standing Order,83806.75,GBP,REF83314,Unknown,Benford Anomaly,1
TX100217,2023-01-08,12:29:44,Sunday,January,Q1,ACC10013,Entity_013,SPV,Hospitality,HSBC,UK,Low,0,ACC10058,Starling,Singapore,Internal Transfer,19354.71,EUR,REF30099,Dividend,None,0
TX100218,2023-07-20,09:08:35,Thursday,July,Q3,ACC10093,Entity_093,SPV,Construction,Metro Bank,UK,Low,0,ACC10086,HSBC,UK,CHAPS,4374.05,GBP,REF68962,Intercompany Transfer,Velocity,1
TX100219,2023-04-11,17:24:43,Tuesday,April,Q2,ACC10088,Entity_088,SME,Technology,Virgin Money,BVI,Medium,0,ACC10103,NatWest,UK,Loan Repayment,191.86,GBP,REF58162,Intercompany Transfer,None,0
TX100220,2023-03-02,12:10:17,Thursday,March,Q1,ACC10021,Entity_021,Corporate,Logistics,HSBC,Malta,Medium,0,ACC10062,Monzo,UK,Standing Order,227.63,GBP,REF50375,Unknown,None,0
TX100221,2023-06-07,18:54:02,Wednesday,June,Q2,ACC10104,Entity_104,Corporate,Logistics,Starling,Netherlands,Medium,0,ACC10047,HSBC,UK,Standing Order,7496.16,USD,REF58983,Investment,None,0
TX100222,2023-03-24,15:55:34,Friday,March,Q1,ACC10081,Entity_081,SPV,Construction,Virgin Money,UK,Low,0,ACC10013,HSBC,BVI,FX Settlement,16767.76,GBP,REF15648,Investment,High-Risk Jurisdiction,1
TX100223,2023-04-09,15:56:42,Sunday,April,Q2,ACC10075,Entity_075,SPV,Finance,Metro Bank,UK,Low,0,ACC10085,TSB,UK,Loan Repayment,868.76,USD,REF25644,Repayment,None,0
TX100224,2023-08-15,14:53:45,Tuesday,August,Q3,ACC10041,Entity_041,Trust,Hospitality,Metro Bank,UK,Low,0,ACC10063,Starling,UK,FX Settlement,145.69,GBP,REF28829,Property Purchase,None,0
TX100225,2023-05-24,12:20:06,Wednesday,May,Q2,ACC10113,Entity_113,LLP,Professional Services,Metro Bank,UAE,Low,0,ACC10030,TSB,Isle of Man,SWIFT,29395.18,EUR,REF85869,Repayment,High-Risk Jurisdiction,1
TX100226,2023-03-20,10:34:40,Monday,March,Q1,ACC10075,Entity_075,SPV,Finance,Metro Bank,UK,Low,0,ACC10072,NatWest,Malta,FX Settlement,1413.56,USD,REF69932,Consultancy Fee,None,0
TX100227,2023-03-26,10:30:45,Sunday,March,Q1,ACC10047,Entity_047,SME,Retail,HSBC,UK,Low,0,ACC10098,Santander UK,UK,Standing Order,16660.51,USD,REF96906,Loan Payment,None,0
TX100228,2023-01-09,17:03:49,Monday,January,Q1,ACC10067,Entity_067,SPV,Retail,Barclays,UK,Low,0,ACC10020,Lloyds,UK,Wire Transfer,9606.93,EUR,REF66285,Loan Payment,Structuring,1
TX100229,2023-08-07,15:28:37,Monday,August,Q3,ACC10083,Entity_083,Trust,Real Estate,Lloyds,France,Medium,0,ACC10086,HSBC,UK,SWIFT,234.18,GBP,REF58972,Intercompany Transfer,None,0
TX100230,2023-03-28,10:26:59,Tuesday,March,Q1,ACC10086,Entity_086,Trust,Real Estate,HSBC,UK,High,0,ACC10062,Monzo,UK,Loan Disbursement,792.85,GBP,REF63901,Loan Payment,None,0
TX100231,2023-11-12,10:29:27,Sunday,November,Q4,ACC10046,Entity_046,Individual,Manufacturing,Metro Bank,UK,High,0,ACC10099,Metro Bank,BVI,SWIFT,55133.4,GBP,REF47756,Repayment,None,0
TX100232,2023-09-24,11:52:24,Sunday,September,Q3,ACC10037,Entity_037,Partnership,Technology,Virgin Money,Malta,Low,0,ACC10099,Metro Bank,BVI,Standing Order,1343.53,GBP,REF90285,Unknown,None,0
TX100233,2023-12-27,14:27:38,Wednesday,December,Q4,ACC10073,Entity_073,LLP,Technology,Starling,UK,Low,0,ACC10010,Monzo,France,Wire Transfer,1391.46,GBP,REF46814,Repayment,None,0
TX100234,2023-10-13,15:21:41,Friday,October,Q4,ACC10058,Entity_058,SPV,Import/Export,Starling,Singapore,High,0,ACC10025,Starling,UK,Wire Transfer,86427.09,GBP,REF20161,Repayment,None,0
TX100235,2023-02-28,09:14:44,Tuesday,February,Q1,ACC10091,Entity_091,Charity,Retail,Monzo,USA,Low,1,ACC10084,NatWest,France,Internal Transfer,941.33,GBP,REF54938,Trade Settlement,None,0
TX100236,2023-08-12,10:21:55,Saturday,August,Q3,ACC10119,Entity_119,Corporate,Real Estate,Santander UK,UK,Low,0,ACC10049,Starling,BVI,Loan Repayment,367436.8,GBP,REF36287,Dividend,High-Risk Jurisdiction,1
TX100237,2023-12-10,08:40:29,Sunday,December,Q4,ACC10005,Entity_005,Charity,Professional Services,Metro Bank,UK,Medium,0,ACC10042,NatWest,BVI,FX Settlement,178127.19,GBP,REF19065,Investment,None,0
TX100238,2023-09-13,15:46:27,Wednesday,September,Q3,ACC10080,Entity_080,Partnership,Construction,Lloyds,UAE,High,0,ACC10034,HSBC,UK,SWIFT,7977.91,GBP,REF90900,Consultancy Fee,None,0
TX100239,2023-04-15,09:38:04,Saturday,April,Q2,ACC10103,Entity_103,SME,Retail,NatWest,UK,Low,1,ACC10115,Metro Bank,Isle of Man,CHAPS,403332.51,USD,REF16359,Repayment,High-Risk Jurisdiction,1
TX100240,2023-06-08,17:03:43,Thursday,June,Q2,ACC10083,Entity_083,Trust,Real Estate,Lloyds,France,Medium,0,ACC10013,HSBC,UK,Standing Order,170383.49,EUR,REF65449,Consultancy Fee,None,0
